time,event,task_id,veh_id,info
408.0,generated,ind_202993b7,38,"{""kind"": ""independent"", ""size"": 251814, ""cpu"": 29931909.7296776, ""deadline"": 409.5381472046288}"
410.0,generated,ind_abba8665,33,"{""kind"": ""independent"", ""size"": 128310, ""cpu"": 82279405.10491413, ""deadline"": 414.8751691311453}"
412.0,generated,ind_7d10d22a,36,"{""kind"": ""independent"", ""size"": 118118, ""cpu"": 71513822.53943244, ""deadline"": 421.92864889794294}"
418.0,generated,ind_dfefc6cb,33,"{""kind"": ""independent"", ""size"": 55576, ""cpu"": 64334648.69928432, ""deadline"": 504.9583929180031}"
418.0,generated,ind_d0a560a8,37,"{""kind"": ""independent"", ""size"": 112179, ""cpu"": 70327332.68597916, ""deadline"": 446.2957159939208}"
420.0,generated,ind_001a3feb,30,"{""kind"": ""independent"", ""size"": 325368, ""cpu"": 7502256.759011532, ""deadline"": 508.25951532984635}"
420.0,generated,ind_f0cbdb15,37,"{""kind"": ""independent"", ""size"": 317564, ""cpu"": 78835635.8121313, ""deadline"": 451.5090927144068}"
422.0,generated,ind_b440566a,41,"{""kind"": ""independent"", ""size"": 222422, ""cpu"": 23616834.99153441, ""deadline"": 430.2326430603059}"
427.0,generated,ind_d91ed43e,40,"{""kind"": ""independent"", ""size"": 384757, ""cpu"": 34709663.2098297, ""deadline"": 428.51955132719917}"
428.0,generated,ind_d44e0845,42,"{""kind"": ""independent"", ""size"": 430494, ""cpu"": 12524950.507077914, ""deadline"": 598.6033505900529}"
437.0,generated,dep_54c2920f,34,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 827.7855858669672}"
437.0,generated,ind_a1d786d3,38,"{""kind"": ""independent"", ""size"": 256598, ""cpu"": 18923119.183166128, ""deadline"": 588.51744367919}"
442.0,generated,dep_243fff7b,32,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 519.0930190146066}"
444.0,generated,ind_85842fbc,30,"{""kind"": ""independent"", ""size"": 210790, ""cpu"": 82062192.28803517, ""deadline"": 446.2648487274029}"
454.0,generated,ind_e95d17b5,42,"{""kind"": ""independent"", ""size"": 480879, ""cpu"": 45432686.584415495, ""deadline"": 636.9160720099545}"
462.0,generated,ind_656721ac,46,"{""kind"": ""independent"", ""size"": 307968, ""cpu"": 75231731.39902207, ""deadline"": 619.6425060682534}"
465.0,generated,ind_75a3a608,32,"{""kind"": ""independent"", ""size"": 334857, ""cpu"": 58744896.97991467, ""deadline"": 598.424709876823}"
467.0,generated,ind_b6afc6bd,38,"{""kind"": ""independent"", ""size"": 148862, ""cpu"": 8130432.148062498, ""deadline"": 584.2723604275169}"
469.0,generated,ind_5aa6100f,39,"{""kind"": ""independent"", ""size"": 341540, ""cpu"": 47025308.664423265, ""deadline"": 472.97697005735614}"
469.0,generated,ind_e8f098f1,45,"{""kind"": ""independent"", ""size"": 486274, ""cpu"": 10924194.339307405, ""deadline"": 472.9642630155065}"
471.0,generated,ind_8e362da6,38,"{""kind"": ""independent"", ""size"": 186951, ""cpu"": 96911370.79048708, ""deadline"": 664.1348331336867}"
472.0,generated,dep_b49e76cf,38,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1481.2655581679755}"
475.0,generated,ind_6e092394,34,"{""kind"": ""independent"", ""size"": 256394, ""cpu"": 99744037.52765898, ""deadline"": 652.5210198375861}"
480.0,generated,ind_871fc94a,38,"{""kind"": ""independent"", ""size"": 424270, ""cpu"": 55970400.07946684, ""deadline"": 502.8599412523056}"
480.0,generated,ind_ec5a20a7,47,"{""kind"": ""independent"", ""size"": 297855, ""cpu"": 29898432.506827783, ""deadline"": 594.7601590626402}"
484.0,generated,ind_12b7fdf0,47,"{""kind"": ""independent"", ""size"": 86610, ""cpu"": 35385720.448678434, ""deadline"": 490.29368733455783}"
488.0,generated,ind_4504d1c1,44,"{""kind"": ""independent"", ""size"": 217914, ""cpu"": 69475671.28953834, ""deadline"": 591.2056623961806}"
492.0,generated,ind_758ce73e,46,"{""kind"": ""independent"", ""size"": 450485, ""cpu"": 54321473.76413242, ""deadline"": 685.6113121144507}"
492.0,generated,ind_6f0deed2,49,"{""kind"": ""independent"", ""size"": 180738, ""cpu"": 49260438.28614249, ""deadline"": 607.447673679158}"
498.0,generated,ind_1cae4387,38,"{""kind"": ""independent"", ""size"": 182058, ""cpu"": 59568581.457485706, ""deadline"": 503.8686907023103}"
498.0,generated,ind_68174aec,46,"{""kind"": ""independent"", ""size"": 490940, ""cpu"": 22505066.173843645, ""deadline"": 664.4603902510901}"
504.0,generated,ind_f49b19ab,41,"{""kind"": ""independent"", ""size"": 445740, ""cpu"": 4205872.930664627, ""deadline"": 590.0737845375295}"
514.0,generated,dep_60890026,41,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 982.6903408064596}"
520.0,generated,ind_b012a8c7,48,"{""kind"": ""independent"", ""size"": 383523, ""cpu"": 32881698.611169923, ""deadline"": 608.853279133117}"
521.0,generated,ind_4c53d689,46,"{""kind"": ""independent"", ""size"": 96860, ""cpu"": 36236064.80736836, ""deadline"": 522.7190197937016}"
526.0,generated,dep_4de902ff,48,"{""kind"": ""dependent"", ""num_subtasks"": 4, ""deadline"": 630.9543203115157}"
529.0,generated,ind_fcfaa5f9,49,"{""kind"": ""independent"", ""size"": 134423, ""cpu"": 91253598.34225138, ""deadline"": 653.1019259196909}"
542.0,generated,ind_1fcc7c82,49,"{""kind"": ""independent"", ""size"": 214414, ""cpu"": 25734537.881015275, ""deadline"": 698.3877521955986}"
543.0,generated,ind_a9715930,47,"{""kind"": ""independent"", ""size"": 100229, ""cpu"": 74520321.07756121, ""deadline"": 595.3030651052757}"
545.0,generated,dep_41191323,47,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1654.604876897148}"
548.0,generated,ind_27953529,47,"{""kind"": ""independent"", ""size"": 290497, ""cpu"": 57994219.196617834, ""deadline"": 555.6050462350731}"
563.0,generated,ind_6759687a,49,"{""kind"": ""independent"", ""size"": 278165, ""cpu"": 96660175.87359507, ""deadline"": 686.2689168606533}"
577.0,generated,ind_f520148c,49,"{""kind"": ""independent"", ""size"": 417753, ""cpu"": 99522912.04549827, ""deadline"": 604.6684960104374}"
582.0,generated,dep_0e222568,48,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 2070.3394867396264}"
598.0,generated,ind_dd377916,47,"{""kind"": ""independent"", ""size"": 383211, ""cpu"": 73243254.47280653, ""deadline"": 604.1263935519501}"
605.0,generated,dep_676d39be,47,"{""kind"": ""dependent"", ""num_subtasks"": 4, ""deadline"": 955.7295630167926}"
607.0,generated,ind_8b9bc8f3,49,"{""kind"": ""independent"", ""size"": 264609, ""cpu"": 92580563.07517624, ""deadline"": 765.0124570882879}"
44.0,generated,ind_3ff978e7,3,"{""kind"": ""independent"", ""size"": 83189, ""cpu"": 65724612.947833024, ""deadline"": 51.7053914132785}"
45.0,generated,ind_89b775a7,1,"{""kind"": ""independent"", ""size"": 333636, ""cpu"": 81092724.97265337, ""deadline"": 96.50154189335728}"
55.0,generated,ind_907c2097,4,"{""kind"": ""independent"", ""size"": 115254, ""cpu"": 75459152.87421864, ""deadline"": 228.93563613242247}"
60.0,generated,dep_749e4baa,4,"{""kind"": ""dependent"", ""num_subtasks"": 4, ""deadline"": 78.89057250407848}"
61.0,generated,dep_a89cbc88,4,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 1737.187696807616}"
63.0,generated,ind_fd6f36ec,3,"{""kind"": ""independent"", ""size"": 251303, ""cpu"": 47745323.38244212, ""deadline"": 68.87554030952214}"
76.0,generated,ind_006d9890,4,"{""kind"": ""independent"", ""size"": 259480, ""cpu"": 31113371.829121888, ""deadline"": 83.44150275200526}"
85.0,generated,ind_96cbb0b2,8,"{""kind"": ""independent"", ""size"": 68427, ""cpu"": 43398913.94626682, ""deadline"": 214.5853412489143}"
94.0,generated,ind_1d20f014,4,"{""kind"": ""independent"", ""size"": 288744, ""cpu"": 90972747.50702903, ""deadline"": 227.45381611282096}"
101.0,generated,ind_abee7575,5,"{""kind"": ""independent"", ""size"": 82199, ""cpu"": 12310906.579218596, ""deadline"": 275.77556374389565}"
111.0,generated,dep_4ae3893f,10,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 748.3033409796544}"
111.0,generated,ind_847254eb,7,"{""kind"": ""independent"", ""size"": 103335, ""cpu"": 90743787.79714225, ""deadline"": 115.2407377997444}"
119.0,generated,ind_822f4c1a,9,"{""kind"": ""independent"", ""size"": 426255, ""cpu"": 95090105.55347154, ""deadline"": 123.27203747195458}"
121.0,generated,ind_775a0513,10,"{""kind"": ""independent"", ""size"": 71396, ""cpu"": 70300190.31638183, ""deadline"": 129.5513894891263}"
125.0,generated,ind_e2f13bcc,7,"{""kind"": ""independent"", ""size"": 168726, ""cpu"": 32557240.99866174, ""deadline"": 237.93958491213846}"
133.0,generated,dep_6943b3c3,6,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 707.1327036998357}"
134.0,generated,ind_4673a7c1,10,"{""kind"": ""independent"", ""size"": 499234, ""cpu"": 86880340.93309407, ""deadline"": 135.3147955915764}"
136.0,generated,dep_74451823,8,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 178.42588395215827}"
137.0,generated,ind_a93416f2,8,"{""kind"": ""independent"", ""size"": 466490, ""cpu"": 53826678.73413088, ""deadline"": 220.37609623035974}"
162.0,generated,ind_de651c41,7,"{""kind"": ""independent"", ""size"": 251708, ""cpu"": 69959673.13445197, ""deadline"": 223.30734546497928}"
172.0,generated,ind_69999451,17,"{""kind"": ""independent"", ""size"": 427885, ""cpu"": 92729685.98397826, ""deadline"": 211.3150610460611}"
175.0,generated,ind_c18d6285,14,"{""kind"": ""independent"", ""size"": 334292, ""cpu"": 64606669.75249626, ""deadline"": 178.87013541816273}"
179.0,generated,ind_36220084,16,"{""kind"": ""independent"", ""size"": 268505, ""cpu"": 72778392.3192913, ""deadline"": 255.79896519474184}"
179.0,generated,ind_6d381d31,5,"{""kind"": ""independent"", ""size"": 387380, ""cpu"": 41846952.87319893, ""deadline"": 199.9899651618176}"
180.0,generated,ind_f8379ef7,13,"{""kind"": ""independent"", ""size"": 446285, ""cpu"": 89093608.80170995, ""deadline"": 284.0139836387501}"
189.0,generated,ind_73835d3f,8,"{""kind"": ""independent"", ""size"": 81406, ""cpu"": 84354262.23257792, ""deadline"": 299.4627393190853}"
200.0,generated,ind_59c3014b,17,"{""kind"": ""independent"", ""size"": 69077, ""cpu"": 64907136.72983224, ""deadline"": 225.14864360236209}"
203.0,generated,ind_4cf4e8ec,13,"{""kind"": ""independent"", ""size"": 455797, ""cpu"": 90232660.34542625, ""deadline"": 350.9665883389358}"
210.0,generated,ind_bd0d0d24,13,"{""kind"": ""independent"", ""size"": 443135, ""cpu"": 9978158.89641699, ""deadline"": 281.5525370358394}"
210.0,generated,ind_c0c5eb57,17,"{""kind"": ""independent"", ""size"": 161025, ""cpu"": 15426812.682438174, ""deadline"": 285.3632637000633}"
211.0,generated,ind_70a1c062,15,"{""kind"": ""independent"", ""size"": 442007, ""cpu"": 27637258.14786297, ""deadline"": 389.3218457611037}"
212.0,generated,ind_2b729505,15,"{""kind"": ""independent"", ""size"": 283006, ""cpu"": 84160511.91508049, ""deadline"": 402.0942634313591}"
213.0,generated,ind_1adbf118,17,"{""kind"": ""independent"", ""size"": 82153, ""cpu"": 72931036.56107405, ""deadline"": 406.7881685468547}"
214.0,generated,ind_ad7a9f8e,14,"{""kind"": ""independent"", ""size"": 464708, ""cpu"": 36701640.57028608, ""deadline"": 220.63215610663983}"
217.0,generated,ind_fdf46571,21,"{""kind"": ""independent"", ""size"": 187820, ""cpu"": 7722156.496693347, ""deadline"": 370.55622227254526}"
220.0,generated,ind_26499fc2,21,"{""kind"": ""independent"", ""size"": 359930, ""cpu"": 54406314.272049494, ""deadline"": 330.6097660537177}"
221.0,generated,ind_5ecea082,14,"{""kind"": ""independent"", ""size"": 258433, ""cpu"": 55471448.42048855, ""deadline"": 313.5164564989685}"
224.0,generated,dep_8e91a7db,8,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 642.9178279368871}"
231.0,generated,ind_40fa8225,16,"{""kind"": ""independent"", ""size"": 142499, ""cpu"": 88479718.81448898, ""deadline"": 238.19359633373824}"
231.0,generated,dep_053383af,17,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 246.13353157798107}"
232.0,generated,ind_102feb5a,17,"{""kind"": ""independent"", ""size"": 136943, ""cpu"": 75419749.06298709, ""deadline"": 405.59346355010473}"
234.0,generated,ind_1314bb9a,17,"{""kind"": ""independent"", ""size"": 132521, ""cpu"": 87258286.78590928, ""deadline"": 401.2133997178629}"
234.0,generated,ind_c6334a90,22,"{""kind"": ""independent"", ""size"": 410331, ""cpu"": 63038236.60108232, ""deadline"": 415.37882080300267}"
235.0,generated,ind_d312f0ef,19,"{""kind"": ""independent"", ""size"": 485515, ""cpu"": 23411022.154691253, ""deadline"": 346.4894053665002}"
240.0,generated,ind_30579dbc,20,"{""kind"": ""independent"", ""size"": 169995, ""cpu"": 37344755.30692531, ""deadline"": 356.01064729087466}"
246.0,generated,ind_59bc97cc,8,"{""kind"": ""independent"", ""size"": 78250, ""cpu"": 55079657.51690364, ""deadline"": 247.16020311415173}"
250.0,generated,ind_38442e00,24,"{""kind"": ""independent"", ""size"": 57763, ""cpu"": 37140577.29871803, ""deadline"": 330.46823232918206}"
253.0,generated,ind_fafbed1e,17,"{""kind"": ""independent"", ""size"": 480430, ""cpu"": 91836434.83976892, ""deadline"": 259.74223948074297}"
253.0,generated,dep_ae05a996,23,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 269.585449536242}"
260.0,generated,ind_94d32bee,25,"{""kind"": ""independent"", ""size"": 198874, ""cpu"": 42626699.521943465, ""deadline"": 371.6981661480353}"
270.0,generated,ind_5494f693,21,"{""kind"": ""independent"", ""size"": 423051, ""cpu"": 79877309.85040696, ""deadline"": 450.87123103248206}"
274.0,generated,ind_0290f684,22,"{""kind"": ""independent"", ""size"": 202800, ""cpu"": 27622477.93107131, ""deadline"": 372.560242099295}"
276.0,generated,ind_d5fb593a,17,"{""kind"": ""independent"", ""size"": 164643, ""cpu"": 10139470.496436922, ""deadline"": 338.0000319981353}"
279.0,generated,dep_e26cf53f,24,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 944.2133514832518}"
283.0,generated,dep_36899680,20,"{""kind"": ""dependent"", ""num_subtasks"": 4, ""deadline"": 322.6668261063811}"
283.0,generated,ind_8939af6d,27,"{""kind"": ""independent"", ""size"": 174097, ""cpu"": 54679803.72006086, ""deadline"": 460.767804564975}"
289.0,generated,dep_6ea185fd,22,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 793.1810211191606}"
291.0,generated,ind_18e63edf,24,"{""kind"": ""independent"", ""size"": 124565, ""cpu"": 87754240.03879605, ""deadline"": 340.6306302716477}"
294.0,generated,dep_a0c7ef25,20,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1745.911901293002}"
297.0,generated,ind_e72f4e10,24,"{""kind"": ""independent"", ""size"": 135103, ""cpu"": 93424240.31020589, ""deadline"": 350.72534931897894}"
303.0,generated,ind_7d8067b3,16,"{""kind"": ""independent"", ""size"": 197285, ""cpu"": 68356619.82144068, ""deadline"": 442.9702920377758}"
307.0,generated,ind_356aa0a1,24,"{""kind"": ""independent"", ""size"": 214360, ""cpu"": 14116999.15333886, ""deadline"": 467.8267036777819}"
309.0,generated,ind_d0c4971e,20,"{""kind"": ""independent"", ""size"": 98894, ""cpu"": 22393630.87742243, ""deadline"": 497.9737826113604}"
310.0,generated,ind_36b5bc21,26,"{""kind"": ""independent"", ""size"": 311391, ""cpu"": 29990277.92780051, ""deadline"": 485.95748882447197}"
312.0,generated,ind_0ee1cd89,17,"{""kind"": ""independent"", ""size"": 186159, ""cpu"": 46592241.34455885, ""deadline"": 415.7457624119723}"
316.0,generated,ind_e4052020,16,"{""kind"": ""independent"", ""size"": 370193, ""cpu"": 52853072.62786992, ""deadline"": 345.0879109273665}"
319.0,generated,ind_ad1dddba,24,"{""kind"": ""independent"", ""size"": 226029, ""cpu"": 17038147.958762325, ""deadline"": 490.7907242974861}"
323.0,generated,ind_6d8716df,20,"{""kind"": ""independent"", ""size"": 265322, ""cpu"": 81366356.61789863, ""deadline"": 358.5101224690949}"
324.0,generated,dep_1f21242c,24,"{""kind"": ""dependent"", ""num_subtasks"": 4, ""deadline"": 745.6632067723043}"
332.0,generated,ind_3ea1569e,33,"{""kind"": ""independent"", ""size"": 331433, ""cpu"": 8828414.670542154, ""deadline"": 438.7931839812395}"
342.0,generated,ind_1e68f06a,24,"{""kind"": ""independent"", ""size"": 190585, ""cpu"": 34189435.59681455, ""deadline"": 462.7630863054608}"
344.0,generated,ind_ab0e1056,26,"{""kind"": ""independent"", ""size"": 237697, ""cpu"": 2296417.649296606, ""deadline"": 376.50475896712567}"
356.0,generated,ind_06270ab5,24,"{""kind"": ""independent"", ""size"": 374558, ""cpu"": 84384912.27992018, ""deadline"": 453.2568944209512}"
357.0,generated,ind_54880793,30,"{""kind"": ""independent"", ""size"": 395171, ""cpu"": 83383061.25227596, ""deadline"": 501.7914653192277}"
359.0,generated,ind_e20957de,17,"{""kind"": ""independent"", ""size"": 467858, ""cpu"": 64105118.2181199, ""deadline"": 365.0440636370892}"
359.0,generated,dep_88848cad,29,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 1075.645489790751}"
366.0,generated,ind_8006e59d,35,"{""kind"": ""independent"", ""size"": 378236, ""cpu"": 89845121.15118691, ""deadline"": 375.4770902172597}"
369.0,generated,ind_f4051874,32,"{""kind"": ""independent"", ""size"": 207503, ""cpu"": 55026714.3443131, ""deadline"": 490.8262466892672}"
370.0,generated,ind_a3287f80,30,"{""kind"": ""independent"", ""size"": 247407, ""cpu"": 70277887.41827187, ""deadline"": 378.7957852765282}"
371.0,generated,dep_0433c0fe,30,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 507.12303791187855}"
376.0,generated,ind_c4b05127,30,"{""kind"": ""independent"", ""size"": 184559, ""cpu"": 26853639.83213024, ""deadline"": 429.7967981094343}"
382.0,generated,dep_0300f47b,30,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1345.2040476916181}"
388.0,generated,ind_8f4e05f5,31,"{""kind"": ""independent"", ""size"": 171293, ""cpu"": 67295593.13374496, ""deadline"": 422.83141071627733}"
389.0,generated,ind_332dc969,29,"{""kind"": ""independent"", ""size"": 319976, ""cpu"": 12160992.693178508, ""deadline"": 518.2655005250258}"
392.0,generated,ind_8b7bb49e,29,"{""kind"": ""independent"", ""size"": 472767, ""cpu"": 75232255.90790531, ""deadline"": 549.9644558070713}"
395.0,generated,ind_e43c7577,38,"{""kind"": ""independent"", ""size"": 458500, ""cpu"": 3580962.339066624, ""deadline"": 578.0453393012535}"
397.0,generated,ind_ed46f800,34,"{""kind"": ""independent"", ""size"": 149876, ""cpu"": 56927719.707050405, ""deadline"": 577.3579290603204}"
404.0,generated,ind_28624217,29,"{""kind"": ""independent"", ""size"": 75124, ""cpu"": 51588104.31703186, ""deadline"": 408.15179118335357}"
409.0,generated,ind_cd1250cc,40,"{""kind"": ""independent"", ""size"": 341348, ""cpu"": 20236512.659844577, ""deadline"": 432.79444325141793}"
413.0,generated,ind_4c312e82,38,"{""kind"": ""independent"", ""size"": 493540, ""cpu"": 94871156.49061602, ""deadline"": 422.1605599408556}"
415.0,generated,ind_1539c5d4,35,"{""kind"": ""independent"", ""size"": 373963, ""cpu"": 11844902.47090443, ""deadline"": 449.6696255185868}"
419.0,generated,ind_fb71d14d,35,"{""kind"": ""independent"", ""size"": 325251, ""cpu"": 17709260.917931132, ""deadline"": 480.29441870268556}"
427.0,generated,ind_54c8e128,38,"{""kind"": ""independent"", ""size"": 163749, ""cpu"": 83888150.18529624, ""deadline"": 476.5988664640752}"
429.0,generated,ind_cd22e303,36,"{""kind"": ""independent"", ""size"": 434767, ""cpu"": 42279071.86577833, ""deadline"": 488.17118603810377}"
431.0,generated,ind_795d4623,43,"{""kind"": ""independent"", ""size"": 454953, ""cpu"": 4188223.09127204, ""deadline"": 437.8165710644502}"
434.0,generated,ind_64f69cc5,35,"{""kind"": ""independent"", ""size"": 160246, ""cpu"": 60710503.06610944, ""deadline"": 565.2210069492564}"
435.0,generated,dep_8218126d,30,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 493.20275500271913}"
437.0,generated,ind_acd730ab,41,"{""kind"": ""independent"", ""size"": 189763, ""cpu"": 73851579.08421971, ""deadline"": 592.4287939867853}"
440.0,generated,ind_43e03416,36,"{""kind"": ""independent"", ""size"": 381862, ""cpu"": 99616432.95178233, ""deadline"": 490.5311049601789}"
443.0,generated,ind_2c1300fd,44,"{""kind"": ""independent"", ""size"": 293023, ""cpu"": 70964123.22810948, ""deadline"": 451.3176762242785}"
445.0,generated,ind_af966136,42,"{""kind"": ""independent"", ""size"": 136588, ""cpu"": 48716342.03272938, ""deadline"": 508.5355217030709}"
457.0,generated,ind_0841f55b,44,"{""kind"": ""independent"", ""size"": 95747, ""cpu"": 39582471.21957504, ""deadline"": 615.3600096139296}"
462.0,generated,ind_a1bc737f,38,"{""kind"": ""independent"", ""size"": 415025, ""cpu"": 98216816.7823031, ""deadline"": 547.5958526734946}"
464.0,generated,ind_d54f4ce1,36,"{""kind"": ""independent"", ""size"": 139308, ""cpu"": 99171852.56183073, ""deadline"": 622.058882700643}"
468.0,generated,dep_9c312af3,38,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 533.9666677176255}"
476.0,generated,ind_77c6051c,38,"{""kind"": ""independent"", ""size"": 461305, ""cpu"": 43342271.43033668, ""deadline"": 482.25508225088765}"
477.0,generated,ind_4bf90aea,39,"{""kind"": ""independent"", ""size"": 418582, ""cpu"": 10566860.032381555, ""deadline"": 534.8786111036507}"
478.0,generated,ind_bf93e7e8,42,"{""kind"": ""independent"", ""size"": 259850, ""cpu"": 7217543.79930065, ""deadline"": 522.5938659881391}"
479.0,generated,ind_3089eb2f,46,"{""kind"": ""independent"", ""size"": 349778, ""cpu"": 93072190.06807482, ""deadline"": 538.6147956552336}"
482.0,generated,ind_5175045a,48,"{""kind"": ""independent"", ""size"": 415329, ""cpu"": 76829562.34516327, ""deadline"": 601.7646244421919}"
486.0,generated,dep_f88d3707,39,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1427.2073799381287}"
491.0,generated,ind_ea2b6706,44,"{""kind"": ""independent"", ""size"": 474303, ""cpu"": 60754164.11819661, ""deadline"": 648.9665046417215}"
494.0,generated,ind_d8556d32,42,"{""kind"": ""independent"", ""size"": 362969, ""cpu"": 40403639.22742452, ""deadline"": 502.4283236392592}"
495.0,generated,ind_eeccff60,49,"{""kind"": ""independent"", ""size"": 491094, ""cpu"": 75230356.66594051, ""deadline"": 551.9361602412257}"
503.0,generated,ind_05b03156,38,"{""kind"": ""independent"", ""size"": 355788, ""cpu"": 63856895.212592594, ""deadline"": 506.88618845740984}"
504.0,generated,dep_8098c1c5,46,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1298.5932172025484}"
519.0,generated,ind_999758f3,41,"{""kind"": ""independent"", ""size"": 447628, ""cpu"": 90686335.4456053, ""deadline"": 584.8154868561481}"
585.0,generated,ind_dbfe972b,48,"{""kind"": ""independent"", ""size"": 283015, ""cpu"": 12588874.025976913, ""deadline"": 589.9099538198587}"
589.0,generated,ind_a2014eb0,49,"{""kind"": ""independent"", ""size"": 469644, ""cpu"": 61273363.34706826, ""deadline"": 595.8391234041464}"
590.0,generated,ind_6e1d7c57,49,"{""kind"": ""independent"", ""size"": 185243, ""cpu"": 74415665.32948452, ""deadline"": 652.118160634787}"
41.0,generated,dep_1b738db3,2,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 55.90479447704553}"
56.0,generated,ind_227e4e38,3,"{""kind"": ""independent"", ""size"": 76041, ""cpu"": 97470135.41032514, ""deadline"": 122.34606392191141}"
59.0,generated,ind_44b2b24b,2,"{""kind"": ""independent"", ""size"": 348596, ""cpu"": 76715558.1658115, ""deadline"": 68.91533118898062}"
67.0,generated,ind_fb26d48a,1,"{""kind"": ""independent"", ""size"": 186279, ""cpu"": 3166071.9098159573, ""deadline"": 259.6069695013599}"
78.0,generated,ind_ad1e7add,7,"{""kind"": ""independent"", ""size"": 262863, ""cpu"": 68043282.41874164, ""deadline"": 86.114685522045}"
98.0,generated,ind_b1990bde,5,"{""kind"": ""independent"", ""size"": 237706, ""cpu"": 68270840.38123706, ""deadline"": 99.0286175809713}"
103.0,generated,ind_0bab7bd9,1,"{""kind"": ""independent"", ""size"": 153045, ""cpu"": 85042944.47134818, ""deadline"": 108.75036173823462}"
104.0,generated,ind_afe89301,5,"{""kind"": ""independent"", ""size"": 494489, ""cpu"": 1421693.5373238097, ""deadline"": 229.39218505108943}"
109.0,generated,ind_f35985cd,7,"{""kind"": ""independent"", ""size"": 304453, ""cpu"": 66576875.51871311, ""deadline"": 115.89175623129087}"
117.0,generated,ind_90cb0dc1,8,"{""kind"": ""independent"", ""size"": 96748, ""cpu"": 15660777.70452617, ""deadline"": 137.40551317838822}"
127.0,generated,dep_a7a80aca,12,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 140.63757551295106}"
133.0,generated,ind_baa84ae4,9,"{""kind"": ""independent"", ""size"": 86628, ""cpu"": 11828141.904147433, ""deadline"": 140.72487228751942}"
136.0,generated,ind_0046d48c,12,"{""kind"": ""independent"", ""size"": 100875, ""cpu"": 61387218.295598626, ""deadline"": 312.0876558862128}"
141.0,generated,ind_aa526bd3,6,"{""kind"": ""independent"", ""size"": 93722, ""cpu"": 98150873.35557704, ""deadline"": 302.8421240151673}"
151.0,generated,ind_856c7dbe,10,"{""kind"": ""independent"", ""size"": 378309, ""cpu"": 53781732.64320381, ""deadline"": 159.9382379864122}"
163.0,generated,dep_8166b0c8,13,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 232.13562821657885}"
166.0,generated,ind_f63f952b,10,"{""kind"": ""independent"", ""size"": 288709, ""cpu"": 20784055.355780598, ""deadline"": 235.3031645526463}"
171.0,generated,ind_d9efd808,12,"{""kind"": ""independent"", ""size"": 161932, ""cpu"": 43552509.64329109, ""deadline"": 364.03371124477223}"
172.0,generated,ind_e3051f4d,15,"{""kind"": ""independent"", ""size"": 259683, ""cpu"": 29307116.8154213, ""deadline"": 368.06963978553574}"
173.0,generated,ind_ddd1d3ed,16,"{""kind"": ""independent"", ""size"": 195124, ""cpu"": 66843447.180792205, ""deadline"": 225.73980651038676}"
173.0,generated,ind_304436c3,5,"{""kind"": ""independent"", ""size"": 321577, ""cpu"": 37890433.47340638, ""deadline"": 221.99279905321413}"
174.0,generated,dep_731a234b,16,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 749.6349480848278}"
176.0,generated,ind_af712be7,12,"{""kind"": ""independent"", ""size"": 272319, ""cpu"": 78746756.53909741, ""deadline"": 367.6163915926792}"
180.0,generated,dep_1d0f838f,17,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 659.5154688143199}"
186.0,generated,ind_5b62e5c1,15,"{""kind"": ""independent"", ""size"": 227739, ""cpu"": 5619138.422887071, ""deadline"": 193.5268742574059}"
188.0,generated,dep_63ba2d6d,10,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 370.40934106438084}"
